frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,radius_obs_px,z_da3_raw,depth_conf,source
162,6.708333,-0.254216,0.518659,3.880784,1.000000,0.000000,0.000000,0.000000,0.123362,shared_fullimg_cam,543.797,556.276,46.684,3.879250,0.859406,L1
163,6.750000,-0.286781,0.428818,3.879122,1.000000,0.000000,0.000000,0.000000,0.130515,shared_fullimg_cam,531.427,522.347,49.412,3.871888,0.866979,L1
164,6.791667,-0.308973,0.358617,3.877256,1.000000,0.000000,0.000000,0.000000,0.125191,shared_fullimg_cam,522.969,495.835,47.419,3.862136,0.832028,L1
165,6.833333,-0.332533,0.306527,3.874977,1.000000,0.000000,0.000000,0.000000,0.122663,shared_fullimg_cam,513.971,476.173,46.489,3.858551,0.786892,L1
166,6.875000,-0.345453,0.267311,3.871653,1.000000,0.000000,0.000000,0.000000,0.121833,shared_fullimg_cam,508.962,461.397,46.214,3.860638,0.841501,L1
167,6.916667,-0.355962,0.243218,3.866247,1.000000,0.000000,0.000000,0.000000,0.121995,shared_fullimg_cam,504.787,452.387,46.340,3.924198,0.766784,L1
168,6.958333,-0.362857,0.232177,3.857410,1.000000,0.000000,0.000000,0.000000,0.121624,shared_fullimg_cam,501.852,448.395,46.305,3.948138,0.755852,L1
169,7.000000,-0.374148,0.238330,3.845150,1.000000,0.000000,0.000000,0.000000,0.122162,shared_fullimg_cam,497.099,451.027,46.658,3.908684,0.702644,L1
170,7.041667,-0.379296,0.271053,3.831531,1.000000,0.000000,0.000000,0.000000,0.122843,shared_fullimg_cam,494.618,463.893,47.085,3.828934,0.755123,L1
171,7.083333,-0.383125,0.359000,3.819868,1.000000,0.000000,0.000000,0.000000,0.126290,shared_fullimg_cam,492.702,498.023,48.554,3.709492,0.792481,L1
172,7.125000,-0.374782,0.496878,3.813420,1.000000,0.000000,0.000000,0.000000,0.124080,shared_fullimg_cam,495.666,551.355,47.785,3.777207,0.884690,L1
173,7.166667,-0.354312,0.645036,3.812712,1.000000,0.000000,0.000000,0.000000,0.119763,shared_fullimg_cam,503.524,608.459,46.131,3.783401,0.833296,L1
174,7.208333,-0.354977,0.623922,3.817132,1.000000,0.000000,0.000000,0.000000,0.119052,shared_fullimg_cam,503.426,600.048,45.804,3.810759,0.875928,L1
175,7.250000,-0.353375,0.505202,3.825254,1.000000,0.000000,0.000000,0.000000,0.119774,shared_fullimg_cam,504.331,553.959,45.984,3.823082,0.855693,L1
176,7.291667,-0.340024,0.417496,3.835457,1.000000,0.000000,0.000000,0.000000,0.126818,shared_fullimg_cam,509.804,519.860,48.559,3.850066,0.938648,L1
177,7.333333,-0.324177,0.330612,3.846060,1.000000,0.000000,0.000000,0.000000,0.129853,shared_fullimg_cam,516.214,486.243,49.584,3.855237,0.853482,L1
178,7.375000,-0.309565,0.271230,3.855895,1.000000,0.000000,0.000000,0.000000,0.125262,shared_fullimg_cam,522.095,463.304,47.709,3.877689,0.831405,L1
179,7.416667,-0.290951,0.235877,3.864064,1.000000,0.000000,0.000000,0.000000,0.125638,shared_fullimg_cam,529.419,449.649,47.751,3.882306,0.695760,L1
180,7.458333,-0.272096,0.219908,3.870268,1.000000,0.000000,0.000000,0.000000,0.123342,shared_fullimg_cam,536.751,443.446,46.803,3.883178,0.732767,L1
181,7.500000,-0.253231,0.222954,3.874563,1.000000,0.000000,0.000000,0.000000,0.123318,shared_fullimg_cam,544.016,444.508,46.742,3.879452,0.712888,L1
182,7.541667,-0.227961,0.249438,3.877283,1.000000,0.000000,0.000000,0.000000,0.128315,shared_fullimg_cam,553.655,454.480,48.602,3.876765,0.698812,L1
183,7.583333,-0.199864,0.293647,3.878861,1.000000,0.000000,0.000000,0.000000,0.123536,shared_fullimg_cam,564.328,471.180,46.773,3.871265,0.730635,L1
184,7.625000,-0.174922,0.377932,3.879718,1.000000,0.000000,0.000000,0.000000,0.130791,shared_fullimg_cam,573.786,503.060,49.509,3.871637,0.806418,L1
185,7.666667,-0.155003,0.503327,3.880115,1.000000,0.000000,0.000000,0.000000,0.142744,shared_fullimg_cam,581.332,550.507,54.028,3.874227,0.884518,L1
186,7.708333,-0.126881,0.655922,3.880101,1.000000,0.000000,0.000000,0.000000,0.123354,shared_fullimg_cam,591.976,608.264,46.689,3.883020,0.857127,L1
187,7.750000,-0.131684,0.652559,3.879543,1.000000,0.000000,0.000000,0.000000,0.119926,shared_fullimg_cam,590.151,607.027,45.398,3.885117,0.867735,L1
188,7.791667,-0.165638,0.551540,3.878392,1.000000,0.000000,0.000000,0.000000,0.124934,shared_fullimg_cam,577.279,568.848,47.308,3.881239,0.913619,L1
189,7.833333,-0.188041,0.449665,3.876767,1.000000,0.000000,0.000000,0.000000,0.123076,shared_fullimg_cam,568.766,530.343,46.624,3.876063,0.863897,L1
190,7.875000,-0.217603,0.377651,3.874883,1.000000,0.000000,0.000000,0.000000,0.120407,shared_fullimg_cam,557.527,503.132,45.635,3.870046,0.882236,L1
191,7.916667,-0.244672,0.320335,3.872933,1.000000,0.000000,0.000000,0.000000,0.124326,shared_fullimg_cam,547.221,481.470,47.144,3.872316,0.889970,L1
192,7.958333,-0.259055,0.285708,3.870960,1.000000,0.000000,0.000000,0.000000,0.122586,shared_fullimg_cam,541.717,468.395,46.508,3.870240,0.897607,L1
