frame,time,tx,ty,tz,qw,qx,qy,qz,radius_m,coord_frame,u_obs,v_obs,u_proj,v_proj,bottom_proj_v,floor_v,u_ref_obs,v_ref_obs,support_v_obs,depth_prior_m,contact_depth_offset_m,contact_frame,audio_contact_frame,source,se3_schema,object_pixel_len,z_from_geometry_len_m,generic_geometry_pose_prior,geometry_pose_prior_source,u_contact_lock,v_contact_lock,contact_lock_pixel_len,contact_lock_angle_rad,blend_visible_weight,visible_len_px,contact_len_px,angle_gap_deg,center_gap_px,mean_palm_to_visible_line_px,left_local_s_source,right_local_s_source,left_local_s_used,right_local_s_used,blend_reason,depth_anchor_source,depth_anchor_z,depth_anchor_sides,depth_anchor_mean_dist_px,line_contact_se3_refined,line_contact_se3_cost,line_contact_se3_overlay_err_px,line_contact_se3_max_gap_m,line_contact_se3_anchor_count,line_contact_se3_local_s_adjustments,z_from_pixel_len_m,line_contact_pose_prior,line_contact_se3_reason
99,4.083333,0.102183,-0.324902,3.939573,0.783871,-0.140368,-0.247000,-0.552118,0.120000,gvhmr_incam,643.231,277.898,671.216,269.434,445.021,445.021,643.231,277.898,445.021,1.085415,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,563.128,4.850768,1,line_correspondence_schema,671.216,269.434,563.128,-1.238033447,1.000000,563.128279,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.982054,right,14.848000,1,1.353087,0.332244,0.101595,1.000000,right:0.5507->0.5507,4.850768,1,
100,4.125000,0.095483,-0.326977,3.929321,0.750672,-0.170231,-0.244082,-0.589862,0.120000,gvhmr_incam,641.210,272.472,667.226,273.892,445.084,445.084,641.210,272.472,445.084,1.084977,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,548.633,4.978927,1,line_correspondence_schema,667.226,273.892,548.633,-1.360837397,1.000000,548.633275,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.974969,right,5.631000,1,1.180216,0.321376,0.098144,1.000000,right:0.5752->0.5752,4.978927,1,
101,4.166667,0.085991,-0.320030,3.941108,0.734050,-0.180588,-0.242157,-0.608209,0.120000,gvhmr_incam,639.007,259.822,659.342,271.789,444.231,444.231,639.007,259.822,444.231,1.084366,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,539.131,5.066680,1,line_correspondence_schema,659.342,271.789,539.131,-1.390116471,1.000000,539.131110,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.960162,right,7.802000,1,1.123682,0.277969,0.100930,1.000000,right:0.5865->0.5865,5.066680,1,
102,4.208333,0.075115,-0.285897,3.954853,0.732178,-0.180417,-0.240300,-0.611245,0.120000,gvhmr_incam,634.042,250.637,662.035,274.253,444.197,444.197,634.042,250.637,444.197,1.084233,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,537.890,5.078369,1,line_correspondence_schema,662.035,274.253,552.624,-1.419678058,1.000000,537.890147,546.102734,9.946524,19.525549,17.765500,stable_pose_anchor,stable_pose_anchor,0.440697,0.596610,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.952457,left+right,17.765500,1,5.156221,0.664421,0.158406,2.000000,left:0.4407->0.4407|right:0.5966->0.5966,5.078369,1,
103,4.250000,0.062268,-0.250688,3.968607,0.783771,-0.108493,-0.233115,-0.565323,0.120000,gvhmr_incam,624.935,241.933,661.955,276.995,444.090,444.090,624.935,241.933,444.090,1.083876,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,545.477,5.007733,1,line_correspondence_schema,661.955,276.995,545.477,-1.464266047,1.000000,545.477303,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.961953,left,8.565000,1,1.036171,0.324203,0.094364,1.000000,left:0.4260->0.4260,5.007733,1,
104,4.291667,0.037503,-0.216582,3.980453,0.737403,0.156809,-0.210383,0.622404,0.120000,gvhmr_incam,614.268,234.721,653.445,273.887,444.008,444.008,614.268,234.721,444.008,1.083478,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,560.447,4.873973,1,line_correspondence_schema,653.445,273.887,563.225,-1.536829420,1.000000,560.447277,561.644970,3.738799,2.371005,3.502000,stable_pose_anchor,stable_pose_anchor,0.430371,0.621633,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.923751,left+right,3.502000,1,0.965346,6.747100,0.067462,2.000000,left:0.4304->0.5216|right:0.6216->0.6682,4.873973,1,
105,4.333333,0.001874,-0.221200,3.971948,0.752066,0.128393,-0.076054,0.641972,0.120000,gvhmr_incam,599.888,231.908,646.973,271.309,444.248,444.248,599.888,231.908,444.248,1.083479,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,560.103,4.876972,1,line_correspondence_schema,646.973,271.309,572.328,1.478720622,1.000000,560.102580,562.518327,5.313166,6.604573,5.398500,stable_pose_anchor,observed_due_to_anchor_drift,0.572967,0.380719,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.899510,left+right,5.398500,1,1.001837,7.390681,0.068961,2.000000,left:0.5730->0.4790|right:0.3807->0.3333,4.876972,1,
106,4.375000,-0.034702,-0.251592,3.959900,0.814225,-0.043746,0.060792,0.575699,0.120000,gvhmr_incam,582.526,230.788,639.317,267.704,444.393,444.393,582.526,230.788,444.393,1.084381,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,570.707,4.786352,1,line_correspondence_schema,639.317,267.704,583.065,1.262284674,1.000000,570.707050,571.368753,2.756717,5.814202,5.269500,stable_pose_anchor,observed_due_to_anchor_drift,0.570565,0.389772,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.887427,left+right,5.269500,1,1.797221,6.997591,0.107504,2.000000,left:0.5706->0.6089|right:0.3898->0.4784,4.786352,1,
107,4.416667,-0.071271,-0.281943,3.947355,0.872790,-0.063311,0.201631,0.439970,0.120000,gvhmr_incam,562.602,234.411,631.243,263.487,444.314,444.314,562.602,234.411,444.314,1.085673,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,604.696,4.517317,1,line_correspondence_schema,631.243,263.487,594.289,0.973689193,1.000000,604.696258,605.365375,2.697454,5.332381,5.021500,stable_pose_anchor,observed_due_to_anchor_drift,0.596220,0.425603,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.872505,left+right,5.021500,1,4.145080,0.887078,0.161869,2.000000,left:0.5962->0.5962|right:0.4256->0.4256,4.517317,1,
108,4.458333,-0.107712,-0.292610,3.934852,0.937762,-0.039226,0.207025,0.276052,0.120000,gvhmr_incam,541.206,246.007,619.880,256.802,444.325,444.325,541.206,246.007,444.325,1.086532,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,621.204,4.397274,1,line_correspondence_schema,619.880,256.802,604.276,0.593551829,1.000000,621.204170,624.991516,6.312075,4.939287,6.137000,stable_pose_anchor,observed_due_to_anchor_drift,0.619859,0.441229,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.854449,left+right,6.137000,1,3.895606,0.954121,0.157839,2.000000,left:0.6199->0.6199|right:0.4412->0.4412,4.397274,1,
109,4.500000,-0.142741,-0.295894,3.922588,0.972504,-0.013227,0.208598,0.102699,0.120000,gvhmr_incam,532.889,258.713,608.108,257.215,444.418,444.418,532.889,258.713,444.418,1.086130,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,625.282,4.368597,1,line_correspondence_schema,608.108,257.215,611.577,0.159711995,1.000000,625.281883,625.548736,1.680326,1.212682,1.800000,stable_pose_anchor,stable_pose_anchor,0.627630,0.431346,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.846171,left+right,1.800000,1,3.679190,0.873260,0.157994,2.000000,left:0.6276->0.6276|right:0.4313->0.4313,4.368597,1,
110,4.541667,-0.127396,-0.298322,3.910862,0.979075,0.012706,0.189324,-0.073532,0.120000,gvhmr_incam,531.495,273.053,606.247,255.936,444.174,444.174,531.495,273.053,444.174,1.085316,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,637.167,4.287109,1,line_correspondence_schema,606.247,255.936,619.167,-0.226051395,1.000000,637.167173,638.806063,4.106736,3.666676,4.643000,stable_pose_anchor,stable_pose_anchor,0.627392,0.424388,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.845294,left+right,4.643000,1,3.438658,0.916342,0.155893,2.000000,left:0.6274->0.6274|right:0.4244->0.4244,4.287109,1,
111,4.583333,-0.103387,-0.300722,3.899873,0.975524,0.018688,0.062920,-0.209866,0.120000,gvhmr_incam,544.411,284.276,615.996,255.623,444.469,444.469,544.411,284.276,444.469,1.084373,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,633.700,4.310562,1,line_correspondence_schema,615.996,255.623,615.700,-0.464059748,1.000000,633.700377,634.443616,2.766642,3.483934,3.109500,stable_pose_anchor,stable_pose_anchor,0.613405,0.411040,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.835034,left+right,3.109500,1,3.671048,0.963295,0.154025,2.000000,left:0.6134->0.6134|right:0.4110->0.4110,4.310562,1,
112,4.625000,-0.078539,-0.303126,3.889378,0.975267,0.013625,-0.062885,-0.211456,0.120000,gvhmr_incam,573.394,281.664,620.288,250.046,444.559,444.559,573.394,281.664,444.559,1.084528,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,625.525,4.366899,1,line_correspondence_schema,620.288,250.046,625.525,-0.438239440,1.000000,625.525019,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.845331,right,9.124000,1,0.979650,0.436683,0.082781,1.000000,right:0.4037->0.4037,4.366899,1,
113,4.666667,-0.054688,-0.305508,3.879091,0.996974,-0.006976,-0.067632,-0.037684,0.120000,gvhmr_incam,589.894,280.336,631.570,253.315,444.469,444.469,589.894,280.336,444.469,1.085129,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,600.162,4.551443,1,line_correspondence_schema,631.570,253.315,600.162,-0.137315755,1.000000,600.162330,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.840970,right,23.483000,1,1.579092,0.405935,0.112695,1.000000,right:0.4386->0.4386,4.551443,1,
114,4.708333,-0.046731,-0.307852,3.868841,0.979883,-0.048288,0.106790,0.161533,0.120000,gvhmr_incam,603.913,281.140,638.458,267.416,444.267,444.267,603.913,281.140,444.267,1.085594,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,584.928,4.669984,1,line_correspondence_schema,638.458,267.416,584.928,0.334193939,1.000000,584.928143,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.840225,right,20.427000,1,1.635187,0.351268,0.115146,1.000000,right:0.4802->0.4802,4.669984,1,
115,4.750000,-0.055629,-0.310091,3.858466,0.896984,-0.095619,0.251197,0.350965,0.120000,gvhmr_incam,610.246,289.311,635.936,281.075,444.406,444.406,610.246,289.311,444.406,1.084953,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,601.015,4.544987,1,line_correspondence_schema,635.936,281.075,601.015,0.791407870,1.000000,601.014848,-1.000000,-1.000000,-1.000000,-1.000000,,,,,visible_line_fallback_no_contact_solution,palm_3d_contact,3.829593,right,4.904000,1,1.222108,0.375583,0.095766,1.000000,right:0.5057->0.5057,4.544987,1,
116,4.791667,-0.080348,-0.311689,3.846833,0.806149,-0.140095,0.229846,0.526942,0.120000,gvhmr_incam,611.918,298.248,614.224,258.451,444.765,444.765,611.918,298.248,444.765,1.085276,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,552.222,4.946570,1,line_correspondence_schema,614.224,258.451,570.222,1.180505364,1.000000,552.221976,556.533141,7.141998,7.063598,7.716000,observed_due_to_anchor_drift,stable_pose_anchor,0.395754,0.585392,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.781714,left+right,7.716000,1,2.127135,7.139635,0.120127,2.000000,left:0.3958->0.5049|right:0.5854->0.6250,4.946570,1,
117,4.833333,-0.112083,-0.309941,3.828010,0.775194,-0.184637,0.123705,0.591338,0.120000,gvhmr_incam,597.794,309.105,607.017,257.698,444.841,444.841,597.794,309.105,444.841,1.085287,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,506.952,5.388288,1,line_correspondence_schema,607.017,257.698,524.952,1.559688544,1.000000,506.952274,507.004045,0.812207,1.328784,1.232000,observed_due_to_anchor_drift,stable_pose_anchor,0.364700,0.608196,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.764387,left+right,1.232000,1,2.876916,6.825244,0.148607,2.000000,left:0.3647->0.5024|right:0.6082->0.6406,5.388288,1,
118,4.875000,-0.145317,-0.301534,3.802508,0.880762,-0.096978,0.021168,-0.463039,0.120000,gvhmr_incam,571.679,313.705,597.902,256.779,445.125,445.125,571.679,313.705,445.125,1.085479,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,542.475,5.035445,1,line_correspondence_schema,597.902,256.779,560.475,-1.208573804,1.000000,542.475372,542.488700,0.341825,1.942688,1.988000,stable_pose_anchor,observed_due_to_anchor_drift,0.637755,0.390523,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.749166,left+right,1.988000,1,3.056679,8.687466,0.174712,2.000000,left:0.6378->0.5200|right:0.3905->0.3509,5.035445,1,
119,4.916667,-0.178815,-0.292295,3.775922,0.921334,-0.001931,0.085896,-0.379159,0.120000,gvhmr_incam,547.745,305.487,587.610,255.781,444.866,444.866,547.745,305.487,444.866,1.085385,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,676.054,4.040515,1,line_correspondence_schema,587.610,255.781,658.054,-0.827821377,1.000000,676.053633,676.981157,3.006159,1.341143,3.679000,stable_pose_anchor,observed_due_to_anchor_drift,0.612838,0.405581,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.724478,left+right,3.679000,1,0.185326,5.067911,0.025403,2.000000,left:0.6128->0.6507|right:0.4056->0.4561,4.040515,1,
120,4.958333,-0.212388,-0.284266,3.749312,0.967203,0.038194,0.153618,-0.198646,0.120000,gvhmr_incam,511.419,289.067,576.977,254.993,445.126,445.126,511.419,289.067,445.126,1.085470,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,674.455,4.050094,1,line_correspondence_schema,576.977,254.993,656.455,-0.458423886,1.000000,674.454709,675.563666,3.282360,1.442498,4.246500,stable_pose_anchor,stable_pose_anchor,0.601384,0.381810,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.700389,left+right,4.246500,1,2.138328,0.867059,0.092320,2.000000,left:0.6014->0.6014|right:0.3818->0.3818,4.050094,1,
121,5.000000,-0.245921,-0.289781,3.724381,0.975307,0.014072,0.220101,-0.011569,0.120000,gvhmr_incam,500.717,280.079,566.503,254.914,445.131,445.131,500.717,280.079,445.131,1.084643,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,656.290,4.162189,1,line_correspondence_schema,566.503,254.914,638.290,-0.064468875,1.000000,656.290377,656.326358,0.596121,4.554688,4.679500,stable_pose_anchor,stable_pose_anchor,0.598437,0.365148,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.693027,left+right,4.679500,1,2.114563,0.733272,0.093865,2.000000,left:0.5984->0.5984|right:0.3651->0.3651,4.162189,1,
122,5.041667,-0.278107,-0.296896,3.718672,0.953341,-0.041930,0.242573,0.174759,0.120000,gvhmr_incam,535.959,286.674,556.742,255.850,444.966,444.966,535.959,286.674,444.966,1.085632,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,623.234,4.382954,1,line_correspondence_schema,556.742,255.850,605.234,0.359500823,1.000000,623.233741,623.837308,2.528368,10.197020,9.617500,stable_pose_anchor,stable_pose_anchor,0.604845,0.353062,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.729828,left+right,9.617500,1,2.504067,0.694611,0.101639,2.000000,left:0.6048->0.6048|right:0.3531->0.3531,4.382954,1,
123,5.083333,-0.282056,-0.304175,3.720083,0.897823,-0.096546,0.243278,0.354130,0.120000,gvhmr_incam,540.208,290.407,548.561,257.983,444.679,444.679,540.208,290.407,444.679,1.086684,,0,0,translation3_from_stage1_observation_backproject_uvz+generic_se3_pose_init+generic_geometry_pose_prior+line_contact_lock+line_contact_lock+generic_line_physical_smooth+sequence_se3_optimizer+sequence_se3_optimizer,1,596.101,4.582453,1,line_correspondence_schema,548.561,257.983,590.610,0.794387458,1.000000,596.100959,603.968897,9.258438,15.083385,12.731500,stable_pose_anchor,stable_pose_anchor,0.600878,0.350719,visible_line_primary_contact_depth_anchor,palm_3d_contact,3.775532,left+right,12.731500,1,3.079939,0.734522,0.116351,2.000000,left:0.6009->0.6009|right:0.3507->0.3507,4.582453,1,
