frame,time,E_total,E_2d,E_depth,E_visual,E_mask,E_contact,E_audio,E_support,E_smooth,E_temporal,E_static,E_penetration,E_prior,E_reg,vlm_contact_gate,vlm_anchor_gate,contact_active,static_active,failure_label,contact_state,visibility_state,source
88,3.625000,1.688932960,0.000000000,0.000000000,0.000000000,0.000000000,0.000019071,,0.000000000,0.000004102,0.000004102,,,1.688909787,1.688909787,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
89,3.666667,1.648845731,0.000000000,0.000000000,0.000000000,0.000000000,0.001985861,,0.000000000,0.000003515,0.000003515,,,1.646856355,1.646856355,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
90,3.708333,1.594101285,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,0.000004220,0.000004220,,,1.594097065,1.594097065,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
91,3.750000,1.534741911,0.000000000,0.000000000,0.000000000,0.000000000,0.009288333,,0.000000000,0.000006478,0.000006478,,,1.525447100,1.525447100,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
92,3.791667,1.457688238,0.000000000,0.000000000,0.000000000,0.000000000,0.016410379,,0.000000000,0.000034160,0.000034160,,,1.441243699,1.441243699,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
93,3.833333,1.388347718,0.000000000,0.000000000,0.000000000,0.000000000,0.014910119,,0.000000000,0.000057879,0.000057879,,,1.373379720,1.373379720,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
94,3.875000,1.356633871,0.000000000,0.000000000,0.000000000,0.000000000,0.004749415,,0.000000000,0.000066927,0.000066927,,,1.351817529,1.351817529,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
95,3.916667,1.384500307,0.000000000,0.000000000,0.000000000,0.000000000,0.006322158,,0.000000000,0.000070941,0.000070941,,,1.378107208,1.378107208,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
96,3.958333,1.432778822,0.000000000,0.000000000,0.000000000,0.000000000,0.000521940,,0.000000000,0.000075141,0.000075141,,,1.432181741,1.432181741,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
97,4.000000,1.487677867,0.000000000,0.000000000,0.000000000,0.000000000,0.001708252,,0.000000000,0.000080821,0.000080821,,,1.485888794,1.485888794,pass,unclear,0,,,0,,non_invasive_loss_audit_from_generic_outputs
98,4.041667,1.561878984,0.000000000,0.000000000,0.000000000,0.000000000,0.000140494,,0.000000000,0.000092586,0.000092586,,,1.561645904,1.561645904,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
99,4.083333,1.689307207,0.000000000,0.000000000,0.000000000,0.000000000,0.000064144,,0.000000000,0.000114075,0.000114075,,,1.689128988,1.689128988,,,1,,,1,,non_invasive_loss_audit_from_generic_outputs
100,4.125000,1.762161231,0.000000000,0.000000000,0.000000000,0.000000000,0.000003877,,0.000000000,0.000118945,0.000118945,,,1.762038409,1.762038409,,,0,,,0,,non_invasive_loss_audit_from_generic_outputs
